Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Product_Category,Product_Name,Quantity,Unit_Price,Revenue,Cost,Profit,Customer_Segment,Calculated Profit,Year,Month,Quarter,Weekday,Profit Margin,OrderMonth
ORD03557,2025-02-26,CUST0331,Customer_751,South,Karnataka,Bengaluru,Electronics,Laptop,2,588.62,1177.24,1019.95,157.29,Consumer,157.28999999999996,2025,2,1,Wednesday,13.36091196357582,2025-02
ORD03558,2025-05-09,CUST0707,Customer_400,West,Rajasthan,Jaipur,Clothing,Jeans,3,692.83,2078.49,1248.68,829.81,Consumer,829.8099999999997,2025,5,2,Friday,39.923694605218216,2025-05
ORD03559,2023-01-28,CUST0558,Customer_338,East,Odisha,Bhubaneswar,Electronics,Laptop,10,841.47,8414.7,7338.42,1076.28,Corporate,1076.2800000000007,2023,1,1,Saturday,12.790473813683196,2023-01
ORD03560,2025-06-28,CUST0858,Customer_336,West,Gujarat,Ahmedabad,Clothing,Jacket,7,1100.87,7706.09,4486.41,3219.68,Corporate,3219.6800000000003,2025,6,2,Saturday,41.78098101631307,2025-06
ORD03561,2023-10-21,CUST0084,Customer_370,East,Bihar,Patna,Electronics,Tablet,5,339.21,1696.05,1130.78,565.27,Home Office,565.27,2023,10,4,Saturday,33.3286164912591,2023-10
ORD03562,2025-06-13,CUST0090,Customer_589,North,Punjab,Ludhiana,Furniture,Desk,7,1272.6,8908.2,7514.54,1393.66,Corporate,1393.6600000000008,2025,6,2,Friday,15.644686917671358,2025-06
ORD03563,2025-10-07,CUST0673,Customer_728,South,Telangana,Hyderabad,Furniture,Chair,5,507.71,2538.55,1605.35,933.2,Corporate,933.2000000000003,2025,10,4,Tuesday,36.76114317228339,2025-10
ORD03564,2023-12-03,CUST0013,Customer_280,North,Haryana,Gurugram,Clothing,Jacket,6,1193.86,7163.16,6292.64,870.52,Corporate,870.5199999999995,2023,12,4,Sunday,12.152737060180144,2023-12
ORD03565,2024-08-16,CUST0707,Customer_761,West,Rajasthan,Jaipur,Clothing,Jacket,6,325.8,1954.8,1572.06,382.74,Home Office,382.74,2024,8,3,Friday,19.57949662369552,2024-08
ORD03566,2025-11-03,CUST0438,Customer_399,West,Maharashtra,Mumbai,Electronics,Monitor,1,871.53,871.53,703.39,168.14,Home Office,168.14,2025,11,4,Monday,19.29250857687056,2025-11
ORD03567,2024-10-02,CUST0393,Customer_700,North,Delhi,New Delhi,Furniture,Chair,6,1207.03,7242.18,4366.95,2875.23,Consumer,2875.2300000000005,2024,10,4,Wednesday,39.70116732806972,2024-10
ORD03568,2025-05-10,CUST0804,Customer_18,South,Telangana,Hyderabad,Furniture,Desk,7,253.76,1776.32,1171.11,605.21,Corporate,605.21,2025,5,2,Saturday,34.07100072059089,2025-05
ORD03569,2023-01-04,CUST0966,Customer_478,South,Karnataka,Bengaluru,Clothing,T-Shirt,10,225.29,2252.9,1886.99,365.91,Consumer,365.9100000000001,2023,1,1,Wednesday,16.241732877624397,2023-01
ORD03570,2023-03-10,CUST0454,Customer_847,West,Maharashtra,Mumbai,Electronics,Laptop,3,719.7,2159.1,1331.51,827.59,Consumer,827.5899999999999,2023,3,1,Friday,38.33032281969339,2023-03
ORD03571,2025-10-06,CUST0773,Customer_597,West,Gujarat,Ahmedabad,Clothing,T-Shirt,5,927.29,4636.45,3501.46,1134.99,Corporate,1134.9899999999998,2025,10,4,Monday,24.479720475795062,2025-10
ORD03572,2023-06-05,CUST0112,Customer_675,West,Maharashtra,Mumbai,Electronics,Tablet,8,447.0,3576.0,2122.91,1453.09,Corporate,1453.0900000000001,2023,6,2,Monday,40.63450782997763,2023-06
ORD03573,2024-01-24,CUST0847,Customer_558,East,West Bengal,Kolkata,Electronics,Tablet,3,1268.73,3806.19,2716.0,1090.19,Corporate,1090.19,2024,1,1,Wednesday,28.64255331446933,2024-01
ORD03574,2023-03-14,CUST0395,Customer_317,North,Haryana,Gurugram,Furniture,Table,8,1141.09,9128.72,7250.58,1878.14,Home Office,1878.1399999999994,2023,3,1,Tuesday,20.57396874917842,2023-03
ORD03575,2024-01-24,CUST0711,Customer_733,North,Haryana,Gurugram,Clothing,Jacket,4,1201.66,4806.64,4295.91,510.73,Corporate,510.7300000000005,2024,1,1,Wednesday,10.625509711565668,2024-01
ORD03576,2024-01-27,CUST0117,Customer_705,South,Telangana,Hyderabad,Furniture,Table,7,213.9,1497.3,857.19,640.11,Corporate,640.1099999999999,2024,1,1,Saturday,42.75095171308355,2024-01
ORD03577,2025-09-30,CUST0045,Customer_921,South,Karnataka,Bengaluru,Furniture,Cabinet,6,259.42,1556.52,875.2,681.32,Corporate,681.3199999999999,2025,9,3,Tuesday,43.77200421452985,2025-09
ORD03578,2023-11-06,CUST0200,Customer_975,West,Rajasthan,Jaipur,Electronics,Tablet,5,976.39,4881.95,2913.16,1968.79,Consumer,1968.79,2023,11,4,Monday,40.32794272780344,2023-11
ORD03579,2025-03-27,CUST0977,Customer_380,East,Odisha,Bhubaneswar,Electronics,Laptop,8,559.1,4472.8,2922.32,1550.48,Home Office,1550.48,2025,3,1,Thursday,34.66463959935611,2025-03
ORD03580,2023-10-21,CUST0076,Customer_899,West,Maharashtra,Mumbai,Clothing,T-Shirt,5,1482.7,7413.5,4960.84,2452.66,Home Office,2452.66,2023,10,4,Saturday,33.08369865785391,2023-10
ORD03581,2024-02-22,CUST0132,Customer_667,North,Delhi,New Delhi,Electronics,Monitor,1,592.61,592.61,440.55,152.06,Consumer,152.06,2024,2,1,Thursday,25.659371255969354,2024-02
ORD03582,2024-07-15,CUST0419,Customer_278,West,Rajasthan,Jaipur,Clothing,Jeans,9,678.39,6105.51,3979.08,2126.43,Consumer,2126.4300000000003,2024,7,3,Monday,34.82804876251124,2024-07
ORD03583,2023-01-09,CUST0775,Customer_688,West,Rajasthan,Jaipur,Clothing,Jacket,6,1180.23,7081.38,6076.27,1005.11,Consumer,1005.1099999999997,2023,1,1,Monday,14.193702357450103,2023-01
ORD03584,2024-12-12,CUST0029,Customer_30,North,Delhi,New Delhi,Furniture,Chair,4,1034.59,4138.36,3472.64,665.72,Corporate,665.7199999999998,2024,12,4,Thursday,16.08656569268986,2024-12
ORD03585,2024-08-05,CUST0007,Customer_115,West,Gujarat,Ahmedabad,Furniture,Chair,4,1071.15,4284.6,2433.27,1851.33,Home Office,1851.3300000000004,2024,8,3,Monday,43.20893432292395,2024-08
ORD03586,2025-05-19,CUST0634,Customer_557,North,Punjab,Ludhiana,Clothing,Jeans,10,275.48,2754.8,1624.99,1129.81,Home Office,1129.8100000000002,2025,5,2,Monday,41.012414694351676,2025-05
ORD03587,2023-07-28,CUST0572,Customer_414,East,Bihar,Patna,Furniture,Chair,7,892.03,6244.21,4217.24,2026.97,Consumer,2026.9700000000003,2023,7,3,Friday,32.46159241921716,2023-07
ORD03588,2024-09-27,CUST0788,Customer_257,East,Bihar,Patna,Electronics,Tablet,1,1434.89,1434.89,874.02,560.87,Home Office,560.8700000000001,2024,9,3,Friday,39.08801371533706,2024-09
ORD03589,2024-06-13,CUST0139,Customer_746,East,West Bengal,Kolkata,Electronics,Smartphone,10,1415.48,14154.8,8171.6,5983.2,Consumer,5983.199999999999,2024,6,2,Thursday,42.26976008138582,2024-06
ORD03590,2025-12-16,CUST0616,Customer_763,North,Haryana,Gurugram,Clothing,Jeans,8,520.43,4163.44,3401.25,762.19,Home Office,762.1899999999996,2025,12,4,Tuesday,18.30673673692908,2025-12
ORD03591,2023-12-20,CUST0127,Customer_252,North,Haryana,Gurugram,Clothing,Jeans,7,602.75,4219.25,2391.9,1827.35,Consumer,1827.35,2023,12,4,Wednesday,43.30982994608046,2023-12
ORD03592,2024-06-14,CUST0470,Customer_190,South,Tamil Nadu,Chennai,Furniture,Cabinet,10,1301.46,13014.6,10570.44,2444.16,Corporate,2444.16,2024,6,2,Friday,18.780139228251347,2024-06
ORD03593,2023-01-12,CUST0229,Customer_921,West,Gujarat,Ahmedabad,Furniture,Table,1,371.46,371.46,318.77,52.69,Home Office,52.69,2023,1,1,Thursday,14.18456899800786,2023-01
ORD03594,2023-08-12,CUST0551,Customer_572,South,Tamil Nadu,Chennai,Electronics,Smartphone,3,94.42,283.26,227.6,55.66,Corporate,55.66,2023,8,3,Saturday,19.649791710795736,2023-08
ORD03595,2025-05-01,CUST0652,Customer_367,East,West Bengal,Kolkata,Electronics,Laptop,3,210.96,632.88,349.59,283.29,Home Office,283.29,2025,5,2,Thursday,44.762040197193784,2025-05
ORD03596,2025-01-20,CUST0324,Customer_923,South,Telangana,Hyderabad,Electronics,Monitor,4,64.52,258.08,168.62,89.46,Corporate,89.45999999999998,2025,1,1,Monday,34.663670179789214,2025-01
ORD03597,2023-06-23,CUST0005,Customer_731,South,Tamil Nadu,Chennai,Furniture,Cabinet,3,769.64,2308.92,2070.48,238.44,Corporate,238.44000000000005,2023,6,2,Friday,10.326906085962268,2023-06
ORD03598,2025-02-06,CUST0526,Customer_937,North,Haryana,Gurugram,Electronics,Smartphone,8,117.24,937.92,685.5,252.42,Home Office,252.41999999999996,2025,2,1,Thursday,26.912743091095187,2025-02
ORD03599,2023-12-29,CUST0168,Customer_16,South,Tamil Nadu,Chennai,Clothing,T-Shirt,3,1475.03,4425.09,2558.86,1866.23,Corporate,1866.23,2023,12,4,Friday,42.173831492692806,2023-12
ORD03600,2023-09-14,CUST0731,Customer_525,North,Delhi,New Delhi,Furniture,Cabinet,8,953.24,7625.92,4969.45,2656.47,Corporate,2656.4700000000003,2023,9,3,Thursday,34.83474780747765,2023-09
ORD03601,2023-11-23,CUST0145,Customer_910,East,Odisha,Bhubaneswar,Electronics,Monitor,7,1480.02,10360.14,6750.34,3609.8,Corporate,3609.7999999999993,2023,11,4,Thursday,34.84315849013624,2023-11
ORD03602,2025-09-07,CUST0473,Customer_86,East,West Bengal,Kolkata,Furniture,Cabinet,8,606.6,4852.8,3452.49,1400.31,Corporate,1400.3100000000004,2025,9,3,Sunday,28.855712166172104,2025-09
ORD03603,2025-10-16,CUST0698,Customer_863,West,Gujarat,Ahmedabad,Clothing,Shirt,4,807.93,3231.72,1894.61,1337.11,Corporate,1337.11,2025,10,4,Thursday,41.374562152661746,2025-10
ORD03604,2024-11-13,CUST0796,Customer_314,West,Gujarat,Ahmedabad,Furniture,Table,1,441.4,441.4,352.2,89.2,Corporate,89.19999999999999,2024,11,4,Wednesday,20.20842772995016,2024-11
ORD03605,2025-10-07,CUST0747,Customer_155,East,Bihar,Patna,Furniture,Chair,2,625.03,1250.06,866.28,383.78,Corporate,383.78,2025,10,4,Tuesday,30.700926355534936,2025-10
ORD03606,2024-01-19,CUST0992,Customer_157,East,West Bengal,Kolkata,Furniture,Sofa,3,320.68,962.04,559.85,402.19,Home Office,402.18999999999994,2024,1,1,Friday,41.805954014386096,2024-01
ORD03607,2025-10-21,CUST0919,Customer_306,South,Karnataka,Bengaluru,Clothing,Dress,6,1466.35,8798.1,6882.92,1915.18,Corporate,1915.1800000000003,2025,10,4,Tuesday,21.76810902353917,2025-10
ORD03608,2024-02-20,CUST0415,Customer_640,North,Haryana,Gurugram,Electronics,Smartphone,1,687.94,687.94,387.35,300.59,Corporate,300.59000000000003,2024,2,1,Tuesday,43.694217518969666,2024-02
ORD03609,2023-11-20,CUST0900,Customer_946,North,Punjab,Ludhiana,Furniture,Desk,8,603.21,4825.68,2929.85,1895.83,Home Office,1895.8300000000004,2023,11,4,Monday,39.28627675270635,2023-11
ORD03610,2025-01-20,CUST0885,Customer_31,North,Delhi,New Delhi,Furniture,Sofa,8,274.94,2199.52,1737.26,462.26,Corporate,462.26,2025,1,1,Monday,21.016403578962684,2025-01
ORD03611,2024-07-08,CUST0192,Customer_432,East,Odisha,Bhubaneswar,Clothing,Jeans,6,868.26,5209.56,2934.43,2275.13,Consumer,2275.1300000000006,2024,7,3,Monday,43.67221032102519,2024-07
ORD03612,2025-08-03,CUST0537,Customer_531,West,Maharashtra,Mumbai,Clothing,T-Shirt,3,350.76,1052.28,810.94,241.34,Consumer,241.33999999999992,2025,8,3,Sunday,22.93496027673243,2025-08
ORD03613,2025-07-12,CUST0124,Customer_711,East,Odisha,Bhubaneswar,Furniture,Chair,1,555.85,555.85,442.12,113.73,Corporate,113.73000000000002,2025,7,3,Saturday,20.460555905370153,2025-07
ORD03614,2023-05-18,CUST0011,Customer_977,South,Tamil Nadu,Chennai,Furniture,Desk,1,545.81,545.81,466.14,79.67,Corporate,79.66999999999996,2023,5,2,Thursday,14.596654513475388,2023-05
ORD03615,2023-05-07,CUST0365,Customer_324,West,Maharashtra,Mumbai,Electronics,Laptop,4,159.26,637.04,474.91,162.13,Corporate,162.12999999999994,2023,5,2,Sunday,25.450521160366694,2023-05
ORD03616,2025-04-09,CUST0728,Customer_476,West,Maharashtra,Mumbai,Clothing,Jeans,5,362.09,1810.45,1185.89,624.56,Home Office,624.56,2025,4,2,Wednesday,34.49750062139247,2025-04
ORD03617,2023-12-10,CUST0841,Customer_841,East,West Bengal,Kolkata,Furniture,Desk,8,982.7,7861.6,6533.07,1328.53,Home Office,1328.5300000000007,2023,12,4,Sunday,16.898977307418335,2023-12
ORD03618,2023-12-14,CUST0613,Customer_512,East,West Bengal,Kolkata,Clothing,Jacket,8,770.71,6165.68,4815.1,1350.58,Corporate,1350.58,2023,12,4,Thursday,21.904802065627795,2023-12
ORD03619,2023-11-22,CUST0065,Customer_475,South,Telangana,Hyderabad,Electronics,Laptop,2,396.77,793.54,650.95,142.59,Corporate,142.58999999999992,2023,11,4,Wednesday,17.968848451243797,2023-11
ORD03620,2025-06-30,CUST0711,Customer_702,West,Gujarat,Ahmedabad,Furniture,Cabinet,8,1256.12,10048.96,7338.77,2710.19,Consumer,2710.1899999999987,2025,6,2,Monday,26.969855587045828,2025-06
ORD03621,2025-09-17,CUST0868,Customer_920,North,Delhi,New Delhi,Furniture,Chair,3,960.65,2881.95,1612.74,1269.21,Home Office,1269.2099999999998,2025,9,3,Wednesday,44.03997293499194,2025-09
ORD03622,2023-08-28,CUST0055,Customer_609,East,Bihar,Patna,Furniture,Desk,1,1000.02,1000.02,807.45,192.57,Home Office,192.56999999999994,2023,8,3,Monday,19.256614867702645,2023-08
ORD03623,2025-12-26,CUST0248,Customer_334,East,Odisha,Bhubaneswar,Furniture,Chair,4,612.34,2449.36,1809.02,640.34,Home Office,640.3400000000001,2025,12,4,Friday,26.143155763138125,2025-12
ORD03624,2024-07-30,CUST0631,Customer_193,East,Odisha,Bhubaneswar,Furniture,Sofa,6,1407.19,8443.14,6302.27,2140.87,Home Office,2140.869999999999,2024,7,3,Tuesday,25.35632477964359,2024-07
ORD03625,2024-03-28,CUST0994,Customer_383,South,Tamil Nadu,Chennai,Furniture,Cabinet,8,549.61,4396.88,3782.37,614.51,Consumer,614.5100000000002,2024,3,1,Thursday,13.976046651261804,2024-03
ORD03626,2023-10-17,CUST0590,Customer_85,East,West Bengal,Kolkata,Electronics,Tablet,7,373.42,2613.94,2229.68,384.26,Corporate,384.2600000000002,2023,10,4,Tuesday,14.7004139345203,2023-10
ORD03627,2024-01-15,CUST0693,Customer_424,East,West Bengal,Kolkata,Clothing,Jacket,4,635.82,2543.28,1809.31,733.97,Corporate,733.9700000000003,2024,1,1,Monday,28.85918970777893,2024-01
ORD03628,2024-05-14,CUST0235,Customer_195,North,Punjab,Ludhiana,Electronics,Smartphone,7,804.05,5628.35,3393.17,2235.18,Corporate,2235.1800000000003,2024,5,2,Tuesday,39.71288210576812,2024-05
ORD03629,2024-09-09,CUST0351,Customer_280,East,West Bengal,Kolkata,Furniture,Chair,8,851.76,6814.08,5490.0,1324.08,Consumer,1324.08,2024,9,3,Monday,19.431530008453084,2024-09
ORD03630,2023-02-08,CUST0967,Customer_487,West,Gujarat,Ahmedabad,Clothing,Dress,1,939.57,939.57,820.63,118.94,Home Office,118.94000000000005,2023,2,1,Wednesday,12.658982300414017,2023-02
ORD03631,2023-10-01,CUST0140,Customer_179,West,Rajasthan,Jaipur,Electronics,Tablet,7,1095.36,7667.52,6369.92,1297.6,Corporate,1297.6000000000004,2023,10,4,Sunday,16.923333750678182,2023-10
ORD03632,2024-05-27,CUST0388,Customer_790,South,Tamil Nadu,Chennai,Furniture,Table,9,1339.44,12054.96,7247.82,4807.14,Corporate,4807.139999999999,2024,5,2,Monday,39.87686396304924,2024-05
ORD03633,2024-10-17,CUST0559,Customer_312,South,Karnataka,Bengaluru,Electronics,Headphones,2,1132.31,2264.62,1475.08,789.54,Corporate,789.54,2024,10,4,Thursday,34.86412731495791,2024-10
ORD03634,2025-03-26,CUST0060,Customer_833,East,West Bengal,Kolkata,Clothing,Jacket,4,699.73,2798.92,1661.8,1137.12,Corporate,1137.1200000000001,2025,3,1,Wednesday,40.62709902390922,2025-03
ORD03635,2024-03-16,CUST0843,Customer_886,South,Tamil Nadu,Chennai,Electronics,Headphones,3,1050.14,3150.42,2414.73,735.69,Corporate,735.69,2024,3,1,Saturday,23.352124478640945,2024-03
ORD03636,2023-09-25,CUST0018,Customer_974,South,Tamil Nadu,Chennai,Electronics,Tablet,1,186.99,186.99,133.0,53.99,Consumer,53.99000000000001,2023,9,3,Monday,28.873201775496014,2023-09
ORD03637,2025-06-29,CUST0606,Customer_280,North,Haryana,Gurugram,Electronics,Laptop,9,362.92,3266.28,1993.41,1272.87,Corporate,1272.8700000000001,2025,6,2,Sunday,38.97002094125426,2025-06
ORD03638,2023-01-15,CUST0822,Customer_1000,East,Odisha,Bhubaneswar,Clothing,Dress,4,1209.56,4838.24,4056.8,781.44,Consumer,781.4399999999996,2023,1,1,Sunday,16.151327755547474,2023-01
ORD03639,2025-04-22,CUST0734,Customer_374,South,Tamil Nadu,Chennai,Electronics,Tablet,8,511.09,4088.72,2703.17,1385.55,Corporate,1385.5499999999997,2025,4,2,Tuesday,33.88713338159619,2025-04
ORD03640,2023-08-24,CUST0800,Customer_592,North,Delhi,New Delhi,Furniture,Sofa,1,1413.75,1413.75,1227.75,186.0,Corporate,186.0,2023,8,3,Thursday,13.156498673740053,2023-08
ORD03641,2023-01-14,CUST0502,Customer_543,North,Haryana,Gurugram,Clothing,T-Shirt,2,274.45,548.9,409.4,139.5,Corporate,139.5,2023,1,1,Saturday,25.414465294224815,2023-01
ORD03642,2023-01-11,CUST0980,Customer_410,North,Punjab,Ludhiana,Clothing,Shirt,1,787.26,787.26,678.0,109.26,Corporate,109.25999999999999,2023,1,1,Wednesday,13.8785153570612,2023-01
ORD03643,2025-10-15,CUST0526,Customer_409,East,Odisha,Bhubaneswar,Furniture,Sofa,6,1179.74,7078.44,5762.14,1316.3,Corporate,1316.2999999999993,2025,10,4,Wednesday,18.59590531246998,2025-10
ORD03644,2025-09-27,CUST0322,Customer_641,North,Haryana,Gurugram,Electronics,Tablet,9,1304.21,11737.89,9587.23,2150.66,Home Office,2150.66,2025,9,3,Saturday,18.322373101128058,2025-09
ORD03645,2025-01-03,CUST0669,Customer_695,South,Tamil Nadu,Chennai,Clothing,Jeans,7,1278.31,8948.17,7312.98,1635.19,Home Office,1635.1900000000005,2025,1,1,Friday,18.274015804348824,2025-01
ORD03646,2024-06-17,CUST0963,Customer_489,East,West Bengal,Kolkata,Furniture,Sofa,3,1209.19,3627.57,2429.22,1198.35,Home Office,1198.3500000000004,2024,6,2,Monday,33.034510705513604,2024-06
ORD03647,2024-09-17,CUST0072,Customer_88,South,Karnataka,Bengaluru,Electronics,Monitor,5,699.59,3497.95,2419.24,1078.71,Home Office,1078.71,2024,9,3,Tuesday,30.838348175359858,2024-09
ORD03648,2025-03-25,CUST0228,Customer_831,South,Tamil Nadu,Chennai,Clothing,T-Shirt,4,1429.5,5718.0,3155.52,2562.48,Consumer,2562.48,2025,3,1,Tuesday,44.814270724029384,2025-03
ORD03649,2024-12-24,CUST0693,Customer_759,South,Karnataka,Bengaluru,Electronics,Headphones,2,66.97,133.94,89.39,44.55,Corporate,44.55,2024,12,4,Tuesday,33.26116171420039,2024-12
ORD03650,2024-02-27,CUST0634,Customer_470,West,Maharashtra,Mumbai,Clothing,Jeans,2,159.2,318.4,195.23,123.17,Consumer,123.16999999999999,2024,2,1,Tuesday,38.68404522613066,2024-02
ORD03651,2025-08-04,CUST0256,Customer_833,East,Odisha,Bhubaneswar,Furniture,Chair,4,1116.39,4465.56,3174.39,1291.17,Consumer,1291.1700000000005,2025,8,3,Monday,28.913954800741674,2025-08
ORD03652,2024-08-15,CUST0464,Customer_224,West,Rajasthan,Jaipur,Clothing,Dress,6,1181.09,7086.54,4878.85,2207.69,Consumer,2207.6899999999996,2024,8,3,Thursday,31.153284959938137,2024-08
ORD03653,2024-10-30,CUST0369,Customer_10,North,Punjab,Ludhiana,Furniture,Sofa,7,1118.58,7830.06,4911.5,2918.56,Consumer,2918.5600000000004,2024,10,4,Wednesday,37.27378845117406,2024-10
ORD03654,2024-06-08,CUST0999,Customer_324,East,Odisha,Bhubaneswar,Clothing,T-Shirt,6,1491.33,8947.98,5201.59,3746.39,Consumer,3746.3899999999994,2024,6,2,Saturday,41.86855580812653,2024-06
ORD03655,2024-05-17,CUST0877,Customer_970,North,Haryana,Gurugram,Clothing,Dress,5,204.03,1020.15,762.17,257.98,Corporate,257.98,2024,5,2,Friday,25.288437974807625,2024-05
ORD03656,2023-01-25,CUST0379,Customer_604,West,Gujarat,Ahmedabad,Electronics,Laptop,10,336.4,3364.0,2202.72,1161.28,Home Office,1161.2800000000002,2023,1,1,Wednesday,34.52080856123662,2023-01
ORD03657,2023-03-31,CUST0294,Customer_942,North,Haryana,Gurugram,Clothing,Shirt,3,387.31,1161.93,879.23,282.7,Consumer,282.70000000000005,2023,3,1,Friday,24.33020922086528,2023-03
ORD03658,2023-09-15,CUST0262,Customer_280,East,West Bengal,Kolkata,Electronics,Headphones,5,188.1,940.5,532.04,408.46,Consumer,408.46000000000004,2023,9,3,Friday,43.4300903774588,2023-09
ORD03659,2023-02-15,CUST0909,Customer_88,East,West Bengal,Kolkata,Electronics,Tablet,3,1011.22,3033.66,1867.18,1166.48,Consumer,1166.4799999999998,2023,2,1,Wednesday,38.45124371221561,2023-02
ORD03660,2024-12-31,CUST0024,Customer_960,South,Telangana,Hyderabad,Furniture,Chair,3,498.24,1494.72,1163.54,331.18,Corporate,331.18000000000006,2024,12,4,Tuesday,22.156658103189894,2024-12
ORD03661,2023-06-13,CUST0135,Customer_899,East,West Bengal,Kolkata,Furniture,Table,1,104.71,104.71,72.17,32.54,Consumer,32.53999999999999,2023,6,2,Tuesday,31.07630598796677,2023-06
ORD03662,2024-07-08,CUST0940,Customer_459,North,Punjab,Ludhiana,Clothing,Dress,3,1466.59,4399.77,3258.92,1140.85,Home Office,1140.8500000000004,2024,7,3,Monday,25.929764510417584,2024-07
ORD03663,2023-07-02,CUST0411,Customer_180,South,Tamil Nadu,Chennai,Furniture,Desk,2,1161.38,2322.76,1619.86,702.9,Corporate,702.9000000000003,2023,7,3,Sunday,30.261413146429245,2023-07
ORD03664,2023-12-12,CUST0459,Customer_227,North,Delhi,New Delhi,Electronics,Smartphone,4,819.68,3278.72,2300.42,978.3,Corporate,978.2999999999997,2023,12,4,Tuesday,29.83786355650986,2023-12
ORD03665,2023-02-15,CUST0697,Customer_157,South,Karnataka,Bengaluru,Furniture,Table,7,914.07,6398.49,5752.59,645.9,Home Office,645.8999999999996,2023,2,1,Wednesday,10.094569187417656,2023-02
ORD03666,2024-12-28,CUST0966,Customer_374,West,Gujarat,Ahmedabad,Furniture,Desk,1,494.82,494.82,426.72,68.1,Corporate,68.09999999999997,2024,12,4,Saturday,13.762580332242027,2024-12
ORD03667,2023-05-08,CUST0481,Customer_684,South,Telangana,Hyderabad,Furniture,Desk,9,278.26,2504.34,1574.09,930.25,Home Office,930.2500000000002,2023,5,2,Monday,37.145515385291134,2023-05
ORD03668,2024-06-20,CUST0499,Customer_945,North,Delhi,New Delhi,Clothing,Jeans,6,882.68,5296.08,3271.37,2024.71,Home Office,2024.71,2024,6,2,Thursday,38.230351505264274,2024-06
ORD03669,2023-05-06,CUST0622,Customer_923,East,Odisha,Bhubaneswar,Electronics,Smartphone,8,324.99,2599.92,1632.48,967.44,Corporate,967.44,2023,5,2,Saturday,37.21037570386782,2023-05
ORD03670,2023-09-13,CUST0388,Customer_455,West,Maharashtra,Mumbai,Furniture,Table,9,1033.81,9304.29,6486.77,2817.52,Corporate,2817.5200000000004,2023,9,3,Wednesday,30.28194521022023,2023-09
ORD03671,2024-07-23,CUST0758,Customer_963,South,Tamil Nadu,Chennai,Furniture,Chair,8,1365.75,10926.0,9602.89,1323.11,Consumer,1323.1100000000006,2024,7,3,Tuesday,12.109738239062786,2024-07
ORD03672,2024-12-21,CUST0084,Customer_826,West,Gujarat,Ahmedabad,Electronics,Tablet,5,187.67,938.35,612.13,326.22,Consumer,326.22,2024,12,4,Saturday,34.765279479938194,2024-12
ORD03673,2024-08-22,CUST0058,Customer_482,East,Bihar,Patna,Furniture,Desk,7,892.7,6248.9,3778.42,2470.48,Home Office,2470.4799999999996,2024,8,3,Thursday,39.53463809630495,2024-08
ORD03674,2023-05-11,CUST0500,Customer_317,South,Karnataka,Bengaluru,Electronics,Laptop,5,1350.21,6751.05,5370.28,1380.77,Consumer,1380.7700000000004,2023,5,2,Thursday,20.452670325356795,2023-05
ORD03675,2025-08-15,CUST0489,Customer_673,East,Bihar,Patna,Furniture,Sofa,4,848.4,3393.6,2803.19,590.41,Corporate,590.4099999999999,2025,8,3,Friday,17.397748703441774,2025-08
ORD03676,2023-11-12,CUST0724,Customer_383,South,Telangana,Hyderabad,Electronics,Smartphone,1,677.72,677.72,419.72,258.0,Home Office,258.0,2023,11,4,Sunday,38.06881898129021,2023-11
ORD03677,2023-07-26,CUST0203,Customer_163,South,Tamil Nadu,Chennai,Furniture,Sofa,8,563.03,4504.24,3912.11,592.13,Home Office,592.1299999999997,2023,7,3,Wednesday,13.146057936522032,2023-07
ORD03678,2025-01-21,CUST0885,Customer_766,East,Bihar,Patna,Furniture,Desk,7,753.52,5274.64,4662.98,611.66,Home Office,611.6600000000008,2025,1,1,Tuesday,11.596241639239834,2025-01
ORD03679,2025-03-31,CUST0477,Customer_457,South,Karnataka,Bengaluru,Clothing,T-Shirt,3,603.31,1809.93,1272.91,537.02,Consumer,537.02,2025,3,1,Monday,29.670760747653226,2025-03
ORD03680,2024-05-20,CUST0647,Customer_621,North,Punjab,Ludhiana,Clothing,Jacket,7,1344.71,9412.97,8411.97,1001.0,Consumer,1001.0,2024,5,2,Monday,10.634263149675395,2024-05
ORD03681,2025-09-19,CUST0075,Customer_289,West,Rajasthan,Jaipur,Electronics,Smartphone,10,24.87,248.7,207.12,41.58,Corporate,41.579999999999984,2025,9,3,Friday,16.7189384800965,2025-09
ORD03682,2025-03-04,CUST0110,Customer_10,West,Maharashtra,Mumbai,Clothing,Jacket,10,533.31,5333.1,4339.41,993.69,Consumer,993.6900000000005,2025,3,1,Tuesday,18.632502671991897,2025-03
ORD03683,2023-08-25,CUST0906,Customer_920,East,West Bengal,Kolkata,Electronics,Smartphone,8,918.43,7347.44,6556.68,790.76,Consumer,790.7599999999993,2023,8,3,Friday,10.76238798819725,2023-08
ORD03684,2025-06-06,CUST0790,Customer_196,North,Delhi,New Delhi,Electronics,Headphones,9,349.16,3142.44,1861.06,1281.38,Consumer,1281.38,2025,6,2,Friday,40.77659398429246,2025-06
ORD03685,2025-12-11,CUST0493,Customer_508,South,Telangana,Hyderabad,Furniture,Sofa,3,1470.01,4410.03,3050.95,1359.08,Corporate,1359.08,2025,12,4,Thursday,30.817930943780432,2025-12
